paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk,cluster_id,cluster_probability,umap_x,umap_y
32198385,E. coli,2020,Nat Commun,ecoli_model_organism,True,True,,E. coli is a well-established model organism for studying DNA repair mechanisms,historical,model_organism_status,"In the model organism Escherichia coli, helix distorting lesions are recognized by the UvrAB damage surveillance complex in the global genomic nucleotide excision repair pathway (GGR).",1.0,False,10,1.0,10.436402,1.3496642
32123737,E. coli,2020,ACS Cent Sci,ecoli_model_organism,True,True,,E. coli is a well-established model organism in biology,historical,model_organism_status,a beacon model organism in biology,1.0,False,11,0.8643780296548526,11.810899,0.09706078
32038555,E. coli,2019,Front Microbiol,ecoli_model_organism,True,True,,E. coli OP50 is the standard laboratory food source for C. elegans,historical,standard_protocol,"the standard laboratory food source for C. elegans, Escherichia coli OP50",1.0,False,-1,0.0,14.960464,1.0975305
32034051,E. coli,2020,J Exp Biol,ecoli_model_organism,True,True,,"E. coli is a human commensal, making it easy to breed in the lab",biological,commensal_relationship,"First, these model organisms are abundant human commensals: they are the bacteria in our gut, the yeast in our beer and bread, the nematodes in our compost pile, the flies in our kitchen and the mice in our walls.",1.0,False,-1,0.0,13.12728,2.504015
32034051,E. coli,2020,J Exp Biol,ecoli_model_organism,True,True,,"E. coli is cheaply, easily, and rapidly bred in the laboratory",technical,ease_of_culturing,"Because of this, they are cheaply, easily and rapidly bred in the laboratory and in addition were amenable to genetic analysis.",1.0,False,-1,0.0,12.634026,2.3653827
32034051,E. coli,2020,J Exp Biol,ecoli_model_organism,True,True,,E. coli is amenable to genetic analysis,technical,genetic_manipulability,and in addition were amenable to genetic analysis.,1.0,False,-1,0.0,10.93965,0.37462148
31921813,E. coli,2019,Front Bioeng Biotechnol,ecoli_model_organism,True,True,,E. coli is easy to genetically modify,technical,genetic_modification,"Due to its ease of genetic modification and well-characterized metabolism, Escherichia coli has established itself as a model organism to study and tailor microbial fatty acid biosynthesis using a concerted genetic engineering approach.",1.0,False,-1,0.0,11.043189,0.28606823
31921813,E. coli,2019,Front Bioeng Biotechnol,ecoli_model_organism,True,True,,E. coli has well-characterized metabolism,biological,metabolism,"Due to its ease of genetic modification and well-characterized metabolism, Escherichia coli has established itself as a model organism to study and tailor microbial fatty acid biosynthesis using a concerted genetic engineering approach.",1.0,False,11,0.7691601361990665,10.965997,-0.25849196
31848269,E. coli,2019,mBio,ecoli_model_organism,True,True,,E. coli is used because it is a well-known model organism where quantitative principles have been extensively studied,historical,model_organism_precedent,"these approaches are often exclusively applied to the best-known model organism, E. coli",1.0,False,5,0.2899130709754109,14.394075,2.2419198
31831610,E. coli,2019,Microbiol Resour Announc,ecoli_model_organism,True,True,,chosen as a model organism for studying antibiotic resistance reversion,biological,antibiotic_resistance,"a model organism used for studying possible antibiotic resistance reversion induced by FS-1, an iodine-containing complex",1.0,False,9,1.0,13.019523,1.6189102
31665357,E. coli,2020,J Antimicrob Chemother,ecoli_model_organism,True,True,,E. coli was used as a model organism for screening antibacterial compounds,biological,model_organism,the Gram-negative model organism Escherichia coli,1.0,False,9,1.0,13.151791,1.5539304
31640553,E. coli,2019,BMC Genomics,ecoli_model_organism,True,True,,E. coli C produces robust biofilms compared to other lab strains,biological,biofilm_formation,Escherichia coli C forms more robust biofilms than other laboratory strains,1.0,False,0,0.5702967186727153,12.429323,5.2680387
31640553,E. coli,2019,BMC Genomics,ecoli_model_organism,True,True,,E. coli C is safe for laboratory use,technical,biosafety,"It is the last of five E. coli strains (C, K12, B, W, Crooks) designated as safe for laboratory purposes whose genome has not been sequenced",1.0,False,-1,0.0,13.743054,2.144854
31640553,E. coli,2019,BMC Genomics,ecoli_model_organism,True,True,,E. coli C retains biofilm-forming ability unlike lab-adapted strains,biological,phenotypic_stability,"Most laboratory strains of E. coli grown for decades in vitro have evolved and lost their ability to form biofilm, while environmental isolates that can cause infections and diseases are not safe to work with",1.0,False,0,0.5769606424618713,12.444192,5.2054324
31640553,E. coli,2019,BMC Genomics,ecoli_model_organism,True,True,,E. coli C is suitable as a model for multicellular bacterial research due to biofilm production,biological,model_system_applicability,"Here, we show that the historic laboratory strain of E. coli C produces a robust biofilm and can be used as a model organism for multicellular bacterial research",1.0,False,0,0.6976002836737658,12.41922,5.2878075
31517366,E. coli,2019,Metallomics,ecoli_model_organism,True,True,,E. coli is used because it is a well-studied model organism for molybdenum- and iron-dependent regulation of molybdoenzyme and Moco biosynthesis genes,historical,model_organism_status,In this review we focus on what is known about the molybdenum- and iron-dependent regulation of molybdoenzyme and Moco biosynthesis genes in the model organism E. coli,1.0,False,-1,0.0,11.918649,1.6620667
31487417,E. coli,2019,J Appl Microbiol,ecoli_model_organism,True,True,,used as a model to study resuscitation of lactic acid-injured bacteria,biological,stress_response,"Using injured E. coli induced by lactic acid as a model organism, we validated the significant role of zinc on resuscitation of injured cells.",1.0,False,8,1.0,13.785541,1.539356
31214986,E. coli,2019,Subcell Biochem,ecoli_model_organism,True,True,,E. coli is a well-established model organism for studying bacterial processes,historical,model_organism_status,In the model organism Escherichia coli there are two complexes required for the elongation and division,1.0,False,11,0.6805760724220055,12.054099,0.4273542
31156562,E. coli,2019,Front Microbiol,ecoli_model_organism,True,True,,E. coli was used to explore the detectability and suitability of organic molecules as biosignatures,biological,biosignature_detection,The detectability and suitability of a small subset of organic molecules to adequately describe a living system is explored using the bacterium Escherichia coli as a model organism.,1.0,False,-1,0.0,13.005882,0.7195336
30962355,E. coli,2019,J Bacteriol,ecoli_model_organism,True,True,,E. coli was used because its FHL-1 complex is well studied and serves as a reference system,biological,reference_system,the prototype FHL-1 (Ec) complex in E. coli is well studied,1.0,False,-1,0.0,12.146592,1.4043498
30962355,E. coli,2019,J Bacteriol,ecoli_model_organism,True,True,,E. coli was used as a heterologous host to enable unambiguous proof and biochemical characterization of the T. guamensis FHL-2 complex,technical,heterologous_expression,"Cloning of the entire 13-kbp FHL-2 (Tg) operon in the heterologous E. coli host has now enabled us to unambiguously prove FHL-2 (Tg) activity, and it allowed us to characterize the FHL-2 (Tg) complex biochemically",1.0,False,6,0.618502247046502,11.055806,2.449212
30837344,E. coli,2019,mBio,ecoli_model_organism,True,True,,E. coli was used because it is a well-established model organism for studying small proteins,historical,model_organism_status,the model organism Escherichia coli,1.0,False,-1,0.0,11.506502,2.1180968
30830594,E. coli,2019,Biomol NMR Assign,ecoli_model_organism,True,True,,E. coli is used as a model organism for studying Gram-negative bacteria,biological,model_organism,T4 and T7 phages of Gram-negative model organism Escherichia coli,1.0,False,8,0.786468562201844,13.576511,1.2693413
30792443,E. coli,2019,Sci Rep,ecoli_model_organism,True,True,,E. coli is used as a prokaryotic model organism for studying eukaryotic membrane protein biogenesis,biological,model_organism_selection,"in the prokaryotic model organism Escherichia coli, important, e.g., for isotope-labeling for NMR",1.0,False,-1,0.0,11.071811,0.8325441
30786165,E. coli,2019,Curr Protoc Bioinformatics,ecoli_model_organism,True,True,,E. coli is a well-annotated model organism with comprehensive existing knowledge on transcriptional regulation,biological,transcriptional_regulation,"which has the advantage that results can be compared with the most up-to-date collection of existing knowledge about transcriptional regulation in this model organism, extracted from the RegulonDB database",1.0,False,11,0.737209083966894,11.536399,0.36735824
30761987,E. coli,2019,EcoSal Plus,ecoli_model_organism,True,True,,E. coli was central to prior discoveries in disulfide bond formation,historical,prior_discoveries,Escherichia coli played a central role as a model organism for the elucidation of the disulfide bond-forming machinery,1.0,False,-1,0.0,12.07344,0.4679432
32995528,E. coli,2019,Synth Biol (Oxf),ecoli_model_organism,True,True,,E. coli was used as a model organism for developing new ON-switching aptazymes,biological,model_organism,We developed new ON-switching aptazymes in the model organism Escherichia coli and in mammalian cell culture using the intensely studied guanine-sensing xpt aptamer.,1.0,False,12,0.8921465862479808,13.108541,0.4876868
30462289,E. coli,2019,Nucleic Acids Res,ecoli_model_organism,True,True,,E. coli is the best researched model organism,historical,research_history,"in the best researched model organism, Escherichia coli",1.0,False,11,1.0,11.767633,-0.5511964
30381890,E. coli,2019,Microbiologyopen,ecoli_model_organism,True,True,,UPEC is a common cause of urinary tract infections,biological,pathogenic_relevance,"Although a number of bacteria can cause UTIs, most cases are due to infection by uropathogenic Escherichia coli (UPEC)",1.0,False,7,0.6597096403963072,13.314981,3.1504545
30369053,E. coli,2018,FEBS J,ecoli_model_organism,True,True,,E. coli was used as a model organism for expressing ancestral proteins,historical,model_organism_use,upon expression in the model organism Escherichia coli,1.0,False,-1,0.0,11.408987,2.1941261
30367005,E. coli,2019,Appl Environ Microbiol,ecoli_model_organism,True,True,,used as a model organism in a prior sink dispersal study,historical,prior_use_in_study_system,An earlier study using green fluorescent protein (GFP)-expressing Escherichia coli (GFP-E. coli) as a model organism demonstrated dispersal from drain biofilms in contaminated sinks.,1.0,False,3,1.0,7.8267303,3.3453295
