paper_id,organism,year,journal,query_source,explicit_reason_found,hallucination_free,null_reason,claim,category,subcategory,supporting_quote,quote_match_score,hallucination_risk
33849976,E. coli,2021,mBio,ecoli_model_organism,True,True,,E. coli is the best-studied model for the Min system,historical,research_precedent,The Min system is best studied in Escherichia coli,1.0,False
33818559,E. coli,2021,J Vis Exp,ecoli_model_organism,False,True,explanation,,,,,,
33800165,E. coli,2021,Nanomaterials (Basel),ecoli_model_organism,False,True,explanation,,,,,,
33687766,E. coli,2021,J Basic Microbiol,ecoli_model_organism,True,True,,E. coli is commonly used in chemotaxis studies,historical,research_precedent,"In most of the chemotaxis studies, Escherichia coli has been used as a model organism.",1.0,False
33685366,E. coli,2021,RNA Biol,ecoli_model_organism,True,True,,E. coli was used because the substrate specificity of Dus enzymes has been determined in this organism,historical,prior_characterization,their substrate specificity has been determined in Escherichia coli,1.0,False
33666292,E. coli,2021,Mol Microbiol,ecoli_model_organism,True,True,,E. coli is a Gram-negative model organism,historical,model_organism_status,In the Gram-negative model organism Escherichia coli,1.0,False
33653882,E. coli,2021,mBio,ecoli_model_organism,False,True,explanation,,,,,,
33645541,E. coli,2021,Acta Crystallogr D Struct Biol,ecoli_model_organism,True,True,,E. coli was chosen for its suitability in heterologous protein expression,technical,heterologous_expression,The nucleotide sequence was codon-optimized for heterologous expression in Escherichia coli BL21 (DE3) Gold cells and the protein was subsequently overexpressed and purified,1.0,False
33609366,E. coli,2021,G3 (Bethesda),ecoli_model_organism,False,True,explanation,,,,,,
33599047,E. coli,2021,Protein Sci,ecoli_model_organism,False,True,explanation,,,,,,
33509500,E. coli,2021,Food Res Int,ecoli_model_organism,False,True,explanation,,,,,,
33397278,E. coli,2021,Curr Aging Sci,ecoli_model_organism,False,True,explanation,,,,,,
33046008,E. coli,2020,BMC Microbiol,ecoli_model_organism,True,True,,E. coli was chosen as a model organism for studying polyunsaturated fatty acid responses,historical,model_organism,a survey of the polyunsaturated fatty acid responses in the model organism Escherichia coli has not been performed,1.0,False
32994326,E. coli,2020,mBio,ecoli_model_organism,True,True,,E. coli is a well-understood model organism with existing tools for studying carbon metabolism,technical,existing_tools,in the model microbe Escherichia coli where much is already understood and there are existing tools for the investigation of carbon metabolism and physiology,1.0,False
32868400,E. coli,2020,J Bacteriol,ecoli_model_organism,False,True,explanation,,,,,,
32853670,E. coli,2020,Int J Antimicrob Agents,ecoli_model_organism,True,True,,E. coli was chosen as a model organism to study the mode of action of OCT on Gram-negative bacteria,biological,model_organism_relevance,using Escherichia coli as a model organism as well as corresponding model membranes,1.0,False
32843538,E. coli,2020,mSystems,ecoli_model_organism,True,True,,used as a model organism for assessing predictive power of promoter tools,biological,model_organism_use,"Using Escherichia coli as a model organism, we demonstrated that while some tools are biased toward AT-rich sequences, others are very efficient in identifying real promoters with low false-negative rates.",1.0,False
32839176,E. coli,2020,J Bacteriol,ecoli_model_organism,True,True,,E. coli was used to evaluate evolutionary conservation and phylogenetic relationships of efflux pumps,biological,evolutionary_conservation,"Using Escherichia coli as a model organism, we here evaluated the evolutionary conservation of drug efflux pumps and we provide phylogenetic analysis of the major efflux families",1.0,False
32827703,E. coli,2020,Metab Eng,ecoli_model_organism,False,True,explanation,,,,,,
32810805,E. coli,2020,Sci Total Environ,ecoli_model_organism,True,True,,used as a host for screening genomic library,technical,genomic_screening,a genomic library constructed from P. putida KT2440 (DeltaDeltaars) was used to screen for resistance to Rox(III) in Escherichia coli,1.0,False
32753505,E. coli,2020,mSystems,ecoli_model_organism,True,True,,E. coli has been previously used in experimental evolution studies,historical,prior_use,Escherichia coli has been used as a model organism in experimental evolution studies for years,1.0,False
32719505,E. coli,2020,Nat Microbiol,ecoli_model_organism,False,True,explanation,,,,,,
32707936,E. coli,2020,Antibiotics (Basel),ecoli_model_organism,True,True,,E. coli was chosen due to its relevance in urinary tract device applications,biological,relevance_to_application_site,using Escherichia coli as a model organism and PDMS as a control due to its relevance in these applications,1.0,False
32694962,E. coli,2020,Dose Response,ecoli_model_organism,False,True,explanation,,,,,,
35025440,E. coli,2020,ACS Appl Bio Mater,ecoli_model_organism,False,True,explanation,,,,,,
32677656,E. coli,2020,Lab Chip,ecoli_model_organism,False,True,explanation,,,,,,
35515796,E. coli,2020,RSC Adv,ecoli_model_organism,False,True,explanation,,,,,,
32633746,E. coli,2020,Lab Chip,ecoli_model_organism,False,True,explanation,,,,,,
32629984,E. coli,2020,Biomolecules,ecoli_model_organism,False,True,explanation,,,,,,
32592389,E. coli,2020,FEMS Microbiol Lett,ecoli_model_organism,False,True,explanation,,,,,,
32584559,E. coli,2020,Biomacromolecules,ecoli_model_organism,False,True,explanation,,,,,,
32576674,E. coli,2020,mBio,ecoli_model_organism,True,True,,E. coli is a model organism with well-known transcription factors and regulatory networks,historical,model_organism_status,"This is particularly apparent for the model organism Escherichia coli as evolution has driven the emergence of species members with highly distinct genomes, which occupy extremely different niches in nature.",1.0,False
32390952,E. coli,2020,Front Microbiol,ecoli_model_organism,False,True,explanation,,,,,,
32385980,E. coli,2020,EcoSal Plus,ecoli_model_organism,True,True,,E. coli is one of the best-characterized model organisms,biological,model_organism_status,remains one of the best-characterized model organisms,1.0,False
32362838,E. coli,2020,Front Physiol,ecoli_model_organism,False,True,explanation,,,,,,
32347079,E. coli,2020,J Microbiol Biotechnol,ecoli_model_organism,True,True,,E. coli is used as a model organism to study ABC transporters,biological,model_organism,Functional study of unknown ATP-binding cassette (ABC) superfamily transporters in the model organism E. coli is conducive to discovering new multidrug resistance-reversal targets and providing references for studying other ABC proteins of unknown function.,1.0,False
32325409,E. coli,2020,Bioelectrochemistry,ecoli_model_organism,False,True,explanation,,,,,,
32309051,E. coli,2020,PeerJ,ecoli_model_organism,True,True,,used as a model organism for developing a detection method,biological,model_organism,"Escherichia coli was used as a model organism to develop a rapid, accurate, and reliable multiplex polymerase chain reaction (M-PCR) for the detection of four aminoglycoside modifying enzyme (AME) resistance genes Aac(6')-Ib, Aac(3)-II, Ant(3'')-Ia, and Aph(3')-Ia",1.0,False
32298268,E. coli,2020,PLoS Comput Biol,ecoli_model_organism,True,True,,E. coli is a model organism with a well-curated metabolic network reconstruction,biological,model_organism_status,"Utilizing a metabolic network reconstruction for the model organism Escherichia coli str. K-12 substr. MG1655 (iJO1366), we found that RIPTiDe correctly identifies context-specific metabolic pathway activity without supervision or knowledge of specific media conditions.",1.0,False
32272386,E. coli,2020,Colloids Surf B Biointerfaces,ecoli_model_organism,False,True,explanation,,,,,,
32239579,E. coli,2020,Environ Microbiol,ecoli_model_organism,True,True,,E. coli is a well-characterized model organism for studying Moco biosynthesis,biological,model_organism_usage,the well-characterized Moco biosynthesis in the model organism Escherichia coli,1.0,False
32212587,E. coli,2020,Turkiye Parazitol Derg,ecoli_model_organism,False,True,explanation,,,,,,
32203516,E. coli,2020,PLoS Genet,ecoli_model_organism,False,True,explanation,,,,,,
32198385,E. coli,2020,Nat Commun,ecoli_model_organism,True,True,,E. coli is a well-established model organism for studying DNA repair mechanisms,historical,model_organism_status,"In the model organism Escherichia coli, helix distorting lesions are recognized by the UvrAB damage surveillance complex in the global genomic nucleotide excision repair pathway (GGR).",1.0,False
32172469,E. coli,2020,Mol Cell Biochem,ecoli_model_organism,False,True,explanation,,,,,,
32144104,E. coli,2020,Appl Environ Microbiol,ecoli_model_organism,False,True,explanation,,,,,,
32123737,E. coli,2020,ACS Cent Sci,ecoli_model_organism,True,True,,E. coli is a well-established model organism in biology,historical,model_organism_status,a beacon model organism in biology,1.0,False
32071272,E. coli,2020,mBio,ecoli_model_organism,False,True,explanation,,,,,,
32038555,E. coli,2019,Front Microbiol,ecoli_model_organism,True,True,,E. coli OP50 is the standard laboratory food source for C. elegans,historical,standard_protocol,"the standard laboratory food source for C. elegans, Escherichia coli OP50",1.0,False
32034051,E. coli,2020,J Exp Biol,ecoli_model_organism,True,True,,"E. coli is a human commensal, making it easy to breed in the lab",biological,commensal_relationship,"First, these model organisms are abundant human commensals: they are the bacteria in our gut, the yeast in our beer and bread, the nematodes in our compost pile, the flies in our kitchen and the mice in our walls.",1.0,False
32034051,E. coli,2020,J Exp Biol,ecoli_model_organism,True,True,,"E. coli is cheaply, easily, and rapidly bred in the laboratory",technical,ease_of_culturing,"Because of this, they are cheaply, easily and rapidly bred in the laboratory and in addition were amenable to genetic analysis.",1.0,False
32034051,E. coli,2020,J Exp Biol,ecoli_model_organism,True,True,,E. coli is amenable to genetic analysis,technical,genetic_manipulability,and in addition were amenable to genetic analysis.,1.0,False
32015147,E. coli,2020,J Bacteriol,ecoli_model_organism,False,True,explanation,,,,,,
31921813,E. coli,2019,Front Bioeng Biotechnol,ecoli_model_organism,True,True,,E. coli is easy to genetically modify,technical,genetic_modification,"Due to its ease of genetic modification and well-characterized metabolism, Escherichia coli has established itself as a model organism to study and tailor microbial fatty acid biosynthesis using a concerted genetic engineering approach.",1.0,False
31921813,E. coli,2019,Front Bioeng Biotechnol,ecoli_model_organism,True,True,,E. coli has well-characterized metabolism,biological,metabolism,"Due to its ease of genetic modification and well-characterized metabolism, Escherichia coli has established itself as a model organism to study and tailor microbial fatty acid biosynthesis using a concerted genetic engineering approach.",1.0,False
31863583,E. coli,2020,Nucleic Acids Res,ecoli_model_organism,False,True,explanation,,,,,,
31848269,E. coli,2019,mBio,ecoli_model_organism,True,True,,E. coli is used because it is a well-known model organism where quantitative principles have been extensively studied,historical,model_organism_precedent,"these approaches are often exclusively applied to the best-known model organism, E. coli",1.0,False
